word,hiragana,romaji,reason,note,pos,category
はぎ合わす,はぎあわす,hagiawasu,not_noun,動詞,動詞,
剥ぐ,はぐ,hagu,not_noun,動詞,動詞,
育む,はぐくむ,hagukumu,not_noun,動詞,動詞,
はぐらかす,はぐらかす,hagurakasu,not_noun,動詞,動詞,
はぐれる,はぐれる,hagureru,not_noun,動詞,動詞,
入る,はいる,hairu,not_noun,動詞,動詞,
弾ける,はじける,hajikeru,not_noun,動詞,動詞,
弾く,はじく,hajiku,not_noun,動詞,動詞,
始まる,はじまる,hajimaru,not_noun,動詞,動詞,
始める,はじめる,hajimeru,not_noun,動詞,動詞,
恥じらう,はじらう,hajirau,not_noun,動詞,動詞,
恥曝し,はじさらし,hajisarashi,not_noun,ナ形容詞,ナ形容詞,
恥知らず,はじしらず,hajishirazu,not_noun,ナ形容詞,ナ形容詞,
はかばかしい,はかばかしい,hakabakashii,not_noun,イ形容詞,イ形容詞,
捗る,はかどる,hakadoru,not_noun,動詞,動詞,
破格,はかく,hakaku,not_noun,ナ形容詞,ナ形容詞,
計らう,はからう,hakarau,not_noun,動詞,動詞,
図る,はかる,hakaru,not_noun,動詞,動詞,
捌ける,はける,hakeru,not_noun,動詞,動詞,
運ぶ,はこぶ,hakobu,not_noun,動詞,動詞,
薄弱,はくじゃく,hakujaku,not_noun,ナ形容詞,ナ形容詞,
薄情,はくじょう,hakujo,not_noun,ナ形容詞,ナ形容詞,
薄命,はくめい,hakumei,not_noun,ナ形容詞,ナ形容詞,
博識,はくしき,hakushiki,not_noun,ナ形容詞,ナ形容詞,
はまる,はまる,hamaru,not_noun,動詞,動詞,
はめる,はめる,hameru,not_noun,動詞,動詞,
食む,はむ,hamu,not_noun,動詞,動詞,
甚だしい,はなはだしい,hanahadashii,not_noun,イ形容詞,イ形容詞,
離れ離れ,はなればなれ,hanarebanare,not_noun,ナ形容詞,ナ形容詞,
放れる,はなれる,hanareru,not_noun,動詞,動詞,
放す,はなす,hanasu,not_noun,動詞,動詞,
放つ,はなつ,hanatsu,not_noun,動詞,動詞,
華やげる,はなやげる,hanayageru,not_noun,動詞,動詞,
華やぐ,はなやぐ,hanayagu,not_noun,動詞,動詞,
華やか,はなやか,hanayaka,not_noun,ナ形容詞,ナ形容詞,
撥ねのける,はねのける,hanenokeru,not_noun,動詞,動詞,
撥ねる,はねる,haneru,not_noun,動詞,動詞,
はにかむ,はにかむ,hanikamu,not_noun,動詞,動詞,
半端,はんぱ,hanpa,not_noun,ナ形容詞,ナ形容詞,
反対,はんたい,hantai,not_noun,ナ形容詞,ナ形容詞,
繁雑,はんざつ,hanzatsu,not_noun,ナ形容詞,ナ形容詞,
払いのける,はらいのける,harainokeru,not_noun,動詞,動詞,
孕む,はらむ,haramu,not_noun,動詞,動詞,
腫らせる,はらせる,haraseru,not_noun,動詞,動詞,
晴らす,はらす,harasu,not_noun,動詞,動詞,
払う,はらう,harau,not_noun,動詞,動詞,
腫れぼったい,はれぼったい,harebottai,not_noun,イ形容詞,イ形容詞,
晴れがましい,はれがましい,haregamashii,not_noun,イ形容詞,イ形容詞,
晴れる,はれる,hareru,not_noun,動詞,動詞,
晴れやか,はれやか,hareyaka,not_noun,ナ形容詞,ナ形容詞,
遥か,はるか,haruka,not_noun,ナ形容詞,ナ形容詞,
挟まる,はさまる,hasamaru,not_noun,動詞,動詞,
挟む,はさむ,hasamu,not_noun,動詞,動詞,
馳せる,はせる,haseru,not_noun,動詞,動詞,
燥ぐ,はしゃぐ,hashagu,not_noun,動詞,動詞,
走る,はしる,hashiru,not_noun,動詞,動詞,
端た,はした,hashita,not_noun,ナ形容詞,ナ形容詞,
はしたない,はしたない,hashitanai,not_noun,イ形容詞,イ形容詞,
はしょる,はしょる,hashoru,not_noun,動詞,動詞,
はたく,はたく,hataku,not_noun,動詞,動詞,
はためく,はためく,hatameku,not_noun,動詞,動詞,
働く,はたらく,hataraku,not_noun,動詞,動詞,
果たす,はたす,hatasu,not_noun,動詞,動詞,
果てる,はてる,hateru,not_noun,動詞,動詞,
這う,はう,hau,not_noun,動詞,動詞,
早い,はやい,hayai,not_noun,イ形容詞,イ形容詞,
逸る,はやる,hayaru,not_noun,動詞,動詞,
囃す,はやす,hayasu,not_noun,動詞,動詞,
恥ずかしい,はずかしい,hazukashii,not_noun,イ形容詞,イ形容詞,
弾む,はずむ,hazumu,not_noun,動詞,動詞,
外れる,はずれる,hazureru,not_noun,動詞,動詞,
外す,はずす,hazusu,not_noun,動詞,動詞,
へばり付く,へばりつく,hebaritsuku,not_noun,動詞,動詞,
へばる,へばる,hebaru,not_noun,動詞,動詞,
へぼ,へぼ,hebo,not_noun,ナ形容詞,ナ形容詞,
隔たる,へだたる,hedataru,not_noun,動詞,動詞,
隔てる,へだてる,hedateru,not_noun,動詞,動詞,
